2017-05-04 16:05:35.282 [main] INFO  cn.Application - Starting Application on localhost with PID 2683 (/Users/xp1104000/Workspaces/IDEProject/jiKonCloud/target/classes started by xp1104000 in /Users/xp1104000/Workspaces/IDEProject/jiKonCloud)
2017-05-04 16:19:04.449 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":20,"end":9,"gridFilter":"","list":[{"describe":"a","id":"1719877704234303526","name":"a","no":32},{"describe":"b","id":"1719877742075314214","name":"b","no":33},{"describe":"c","id":"1719877859088007209","name":"c","no":34},{"describe":"d","id":"1719877875437404197","name":"d","no":35},{"describe":"e","id":"1719877926096207910","name":"e","no":36},{"describe":"f","id":"1719877960011350055","name":"f","no":37},{"describe":"g","id":"1719877993951658025","name":"g","no":38},{"describe":"h","id":"1719878027447369764","name":"h","no":39},{"describe":"rrrr","id":"1719883632119644197","name":"www","no":40},{"describe":"ii","id":"1719888845715013665","name":" i","no":41}],"pageCount":10,"pageIndex":1,"pageSize":2,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 16:19:04.449 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - times : 21ms
2017-05-04 16:19:08.588 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getUserList
2017-05-04 16:19:08.588 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getManageUserList
2017-05-04 16:19:08.588 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:19:08.588 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:19:08.588 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getUserList
2017-05-04 16:19:08.588 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getManageUserList
2017-05-04 16:19:08.588 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"pageIndex":1,"pageCount":10,"accessToken":"213123"}]
2017-05-04 16:19:08.589 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"accessToken":"eyJhbGciOiJIUzI1NiJ9.eyJqdGkiOiIxNzE1Njk0NzAzMjI5MjcyMTA1IiwiaWF0IjoxNDkzODU4ODg2LCJzdWIiOiJTNVg4S08iLCJleHAiOjE0OTM4NjA2ODZ9.f_fFmSAN2tL_IKCDy_iFRCXbuTIrb_Ft4f73Z75H5s4","pageIndex":1,"pageCount":10}]
2017-05-04 16:19:08.606 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1715694703229272105","password":"A7FD2C96684023C38A92E041DBD6492B36603B4B9322BB879FB0077E","status":true,"type":"S","useName":"超级管理员"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:19:08.606 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - times : 18ms
2017-05-04 16:19:08.606 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1111","status":false,"useName":"wu"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:19:08.606 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - times : 18ms
2017-05-04 16:19:08.753 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getUserList
2017-05-04 16:19:08.753 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:19:08.753 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getUserList
2017-05-04 16:19:08.753 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"pageIndex":1,"pageCount":10,"accessToken":"213123"}]
2017-05-04 16:19:08.769 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1111","status":false,"useName":"wu"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:19:08.769 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - times : 16ms
2017-05-04 16:19:11.013 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getManageUserList
2017-05-04 16:19:11.013 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:19:11.013 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getManageUserList
2017-05-04 16:19:11.013 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"accessToken":"eyJhbGciOiJIUzI1NiJ9.eyJqdGkiOiIxNzE1Njk0NzAzMjI5MjcyMTA1IiwiaWF0IjoxNDkzODU4ODg2LCJzdWIiOiJTNVg4S08iLCJleHAiOjE0OTM4NjA2ODZ9.f_fFmSAN2tL_IKCDy_iFRCXbuTIrb_Ft4f73Z75H5s4","pageIndex":1,"pageCount":10}]
2017-05-04 16:19:11.028 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1715694703229272105","password":"A7FD2C96684023C38A92E041DBD6492B36603B4B9322BB879FB0077E","status":true,"type":"S","useName":"超级管理员"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:19:11.028 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - times : 15ms
2017-05-04 16:19:11.396 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getUserList
2017-05-04 16:19:11.396 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:19:11.396 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getUserList
2017-05-04 16:19:11.396 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"pageIndex":1,"pageCount":10,"accessToken":"213123"}]
2017-05-04 16:19:11.411 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1111","status":false,"useName":"wu"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:19:11.411 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - times : 15ms
2017-05-04 16:20:37.754 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getManageUserList
2017-05-04 16:20:37.754 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getUserList
2017-05-04 16:20:37.755 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:20:37.755 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:20:37.755 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getManageUserList
2017-05-04 16:20:37.755 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getUserList
2017-05-04 16:20:37.755 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"accessToken":"eyJhbGciOiJIUzI1NiJ9.eyJqdGkiOiIxNzE1Njk0NzAzMjI5MjcyMTA1IiwiaWF0IjoxNDkzODU4ODg2LCJzdWIiOiJTNVg4S08iLCJleHAiOjE0OTM4NjA2ODZ9.f_fFmSAN2tL_IKCDy_iFRCXbuTIrb_Ft4f73Z75H5s4","pageIndex":1,"pageCount":10}]
2017-05-04 16:20:37.755 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"pageIndex":1,"pageCount":10,"accessToken":"213123"}]
2017-05-04 16:20:37.783 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1715694703229272105","password":"A7FD2C96684023C38A92E041DBD6492B36603B4B9322BB879FB0077E","status":true,"type":"S","useName":"超级管理员"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:20:37.783 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - times : 29ms
2017-05-04 16:20:37.783 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1111","status":false,"useName":"wu"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:20:37.783 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - times : 29ms
2017-05-04 16:20:37.814 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getUserList
2017-05-04 16:20:37.815 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:20:37.815 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getUserList
2017-05-04 16:20:37.815 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"pageIndex":1,"pageCount":10,"accessToken":"213123"}]
2017-05-04 16:20:37.832 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1111","status":false,"useName":"wu"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:20:37.832 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - times : 18ms
2017-05-04 16:20:51.498 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getListPrivilegeRoleMap
2017-05-04 16:20:51.498 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:20:51.498 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.getListPrivilegeRoleMap
2017-05-04 16:20:51.498 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"roleId":"1111"}]
2017-05-04 16:20:51.515 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":[],"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 16:20:51.515 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - times : 17ms
2017-05-04 16:20:54.492 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getUserList
2017-05-04 16:20:54.492 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:20:54.492 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getUserList
2017-05-04 16:20:54.492 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"pageIndex":1,"pageCount":10,"accessToken":"213123"}]
2017-05-04 16:20:54.509 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1111","status":false,"useName":"wu"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:20:54.509 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - times : 18ms
2017-05-04 16:22:03.835 [Thread-14] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@ca93621: startup date [Thu May 04 16:05:35 CST 2017]; root of context hierarchy
2017-05-04 16:22:03.876 [Thread-14] INFO  o.s.context.support.DefaultLifecycleProcessor - Stopping beans in phase 0
2017-05-04 16:22:03.903 [Thread-14] INFO  o.s.b.actuate.endpoint.jmx.EndpointMBeanExporter - Unregistering JMX-exposed beans on shutdown
2017-05-04 16:22:03.903 [Thread-14] INFO  o.s.b.actuate.endpoint.jmx.EndpointMBeanExporter - Unregistering JMX-exposed beans
2017-05-04 16:22:03.905 [Thread-14] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2017-05-04 16:22:03.906 [Thread-14] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans
2017-05-04 16:22:03.971 [Thread-14] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2017-05-04 16:22:35.668 [main] INFO  cn.Application - Starting Application on localhost with PID 2765 (/Users/xp1104000/Workspaces/IDEProject/jiKonCloud/target/classes started by xp1104000 in /Users/xp1104000/Workspaces/IDEProject/jiKonCloud)
2017-05-04 16:22:35.672 [main] INFO  cn.Application - No active profile set, falling back to default profiles: default
2017-05-04 16:22:35.790 [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@3cdf2c61: startup date [Thu May 04 16:22:35 CST 2017]; root of context hierarchy
2017-05-04 16:22:37.414 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.2.4.Final
2017-05-04 16:22:39.151 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'druid-cn.conf.druid.DruidProperties' of type [class cn.conf.druid.DruidProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-05-04 16:22:39.310 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'druidAutoConfiguration' of type [class cn.conf.druid.DruidAutoConfiguration$$EnhancerBySpringCGLIB$$93ec1f52] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-05-04 16:22:39.832 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2017-05-04 16:22:39.916 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dataSource' of type [class com.alibaba.druid.pool.DruidDataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-05-04 16:22:40.094 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration' of type [class org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$d03b9155] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-05-04 16:22:40.153 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties' of type [class org.springframework.boot.autoconfigure.jdbc.DataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-05-04 16:22:40.162 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dataSourceInitializer' of type [class org.springframework.boot.autoconfigure.jdbc.DataSourceInitializer] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-05-04 16:22:40.167 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sessionFactoryConfig' of type [class cn.conf.SessionFactoryConfig$$EnhancerBySpringCGLIB$$39560ed7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-05-04 16:22:40.187 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'annotationDrivenTransactionManager' of type [class org.springframework.jdbc.datasource.DataSourceTransactionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-05-04 16:22:40.193 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [class org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$ee47edf5] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-05-04 16:22:40.704 [main] INFO  o.s.b.c.e.tomcat.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8080 (http)
2017-05-04 16:22:40.735 [main] INFO  org.apache.catalina.core.StandardService - Starting service Tomcat
2017-05-04 16:22:40.737 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.4
2017-05-04 16:22:40.909 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2017-05-04 16:22:40.909 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 5120 ms
2017-05-04 16:22:41.369 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'statViewServlet' to [/druid/*]
2017-05-04 16:22:41.373 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
